4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
siri	0	96.22641509	3.773584906	0	0	102	4	0
siro	0	100	0	0	0	6	0	0
sirt	0	100	0	0	0	6	0	0
sisi	0	100	0	0	0	4	0	0
sism	0	61.53846154	38.46153846	0	0	8	5	0
siss	6.666666667	93.33333333	0	0	1	14	0	0
sist	0.553633218	95.77854671	3.667820069	0	8	1384	53	0
situ	0	99.72196478	0.278035218	0	0	1076	3	0
sivi	0	100	0	0	0	23	0	0
sivo	0	0	100	0	0	0	2	0
slab	0	100	0	0	0	2	0	0
slac	0	87.5	12.5	0	0	7	1	0
slal	0	100	0	0	0	4	0	0
slam	0	100	0	0	0	1	0	0
slan	0	100	0	0	0	57	0	0
slar	0	100	0	0	0	4	0	0
slav	0	100	0	0	0	41	0	0
slea	22.22222222	77.77777778	0	0	2	7	0	0
sleg	0	85.71428571	14.28571429	0	0	6	1	0
slig	0	100	0	0	0	2	0	0
slit	3.947368421	94.73684211	1.315789474	0	3	72	1	0
slog	0	91.66666667	8.333333333	0	0	11	1	0
slom	0	100	0	0	0	1	0	0
slov	0	100	0	0	0	81	0	0
smac	0	100	0	0	0	10	0	0
smag	0	100	0	0	0	29	0	0
smai	0	100	0	0	0	5	0	0
smal	0	98.93617021	1.063829787	0	0	93	1	0
sman	0	98.68421053	1.315789474	0	0	75	1	0
smar	0.970873786	98.05825243	0.970873786	0	1	101	1	0
smas	2.777777778	88.88888889	8.333333333	0	1	32	3	0
smaz	0	100	0	0	0	3	0	0
smem	0	100	0	0	0	14	0	0
smen	0.4048583	95.951417	3.643724696	0	1	237	9	0
smer	0	95.83333333	4.166666667	0	0	46	2	0
smet	1.31147541	61.96721311	36.72131148	0	4	189	112	0
smic	0	0	100	0	0	0	2	0
smil	0	100	0	0	0	5	0	0
smin	7.142857143	92.85714286	0	0	1	13	0	0
smir	0	100	0	0	0	5	0	0
smis	0	100	0	0	0	34	0	0
smit	0	100	0	0	0	2	0	0
smob	0	75	25	0	0	3	1	0
smoc	0	100	0	0	0	2	0	0
smod	0	100	0	0	0	7	0	0
smon	0	92.30769231	7.692307692	0	0	48	4	0
smor	0	96.72131148	3.278688525	0	0	59	2	0
smos	0	100	0	0	0	1	0	0
smot	0	100	0	0	0	5	0	0
smoz	0	80	0	20	0	4	0	1
smun	0	100	0	0	0	3	0	0
smuo	0	40	60	0	0	8	12	0
smur	0	100	0	0	0	1	0	0
smus	0	92.30769231	7.692307692	0	0	12	1	0
snai	0	100	0	0	0	1	0	0
snat	0	90.47619048	9.523809524	0	0	19	2	0
sneb	0	100	0	0	0	1	0	0
snel	0	96.875	3.125	0	0	31	1	0
sner	0	100	0	0	0	5	0	0
snid	33.33333333	66.66666667	0	0	1	2	0	0
snif	0	90.90909091	9.090909091	0	0	10	1	0
snob	0	87.5	12.5	0	0	28	4	0
snoc	10	60	30	0	1	6	3	0
snod	3.571428571	82.14285714	14.28571429	0	1	23	4	0
snot	0	100	0	0	0	1	0	0
soav	3.448275862	96.55172414	0	0	1	28	0	0
sobb	2.5	97.5	0	0	1	39	0	0
sobi	0	100	0	0	0	5	0	0
sobr	26.66666667	73.33333333	0	0	12	33	0	0
socc	0.336700337	88.55218855	11.11111111	0	1	263	33	0
soci	42.45810056	53.03538175	4.506517691	0	1140	1424	121	0
socr	0	0	100	0	0	0	48	0
soda	0	100	0	0	0	26	0	0
sodd	0.203665988	97.75967413	2.036659878	0	1	480	10	0
sodi	0	88.23529412	11.76470588	0	0	15	2	0
sodo	0	31.25	68.75	0	0	5	11	0
soet	0	100	0	0	0	1	0	0
soff	1.924839597	89.45921173	8.432630614	0.183318057	21	976	92	2
sofi	0	96.69421488	3.305785124	0	0	117	4	0
sofo	0	0	100	0	0	0	6	0
sofr	0	100	0	0	0	7	0	0
soga	0	100	0	0	0	2	0	0
soge	0	100	0	0	0	5	0	0
sogg	2.208835341	96.98795181	0.803212851	0	11	483	4	0
sogl	0	95.76719577	4.232804233	0	0	181	8	0
sogn	0.111234705	96.66295884	3.225806452	0	1	869	29	0
sola	1.041666667	98.95833333	0	0	2	190	0	0
solc	0	82.60869565	17.39130435	0	0	38	8	0
sold	0	100	0	0	0	795	0	0
sole	9.868421053	89.47368421	0.657894737	0	15	136	1	0
solf	0	88.46153846	11.53846154	0	0	23	3	0
soli	13.37172105	14.01151631	72.61676264	0	209	219	1135	0
soll	7.70519263	81.57453936	10.72026801	0	46	487	64	0
solo	0	100	0	0	0	1	0	0
sols	0	100	0	0	0	8	0	0
solt	0	100	0	0	0	1407	0	0
solu	0	99.2202729	0.779727096	0	0	509	4	0
solv	7.142857143	85.71428571	7.142857143	0	1	12	1	0
solz	0	100	0	0	0	3	0	0
soma	0	63.47826087	36.52173913	0	0	73	42	0
somb	0	100	0	0	0	1	0	0
somi	0	87.71929825	12.28070175	0	0	100	14	0
somm	4.063205418	90.97065463	4.966139955	0	18	403	22	0
somn	0	100	0	0	0	1	0	0
sona	0	97.14285714	2.857142857	0	0	34	1	0
sond	0.588235294	99.41176471	0	0	1	169	0	0
sone	0	100	0	0	0	10	0	0
soni	0	90.90909091	9.090909091	0	0	10	1	0
sonj	0	100	0	0	0	1	0	0
sonn	0.408163265	95.10204082	4.489795918	0	1	233	11	0
sono	14.28571429	85.71428571	0	0	13	78	0	0
sont	8.108108108	91.89189189	0	0	3	34	0	0
sonz	0	100	0	0	0	2	0	0
sope	0	100	0	0	0	1	0	0
sopi	0	100	0	0	0	16	0	0
sopo	0	0	100	0	0	0	6	0
sopp	2.008032129	85.14056225	12.85140562	0	5	212	32	0
sopr	0.106761566	96.69039146	3.202846975	0	3	2717	90	0
soqq	0	100	0	0	0	11	0	0
sora	10	90	0	0	1	9	0	0
sorb	0	96.15384615	3.846153846	0	0	25	1	0
sorc	0	100	0	0	0	7	0	0
sord	10.1010101	82.82828283	7.070707071	0	10	82	7	0
sore	0	100	0	0	0	345	0	0
sorg	2.222222222	74.22222222	23.55555556	0	5	167	53	0
sori	0	100	0	0	0	8	0	0
sorm	0	100	0	0	0	17	0	0
sorn	0	100	0	0	0	14	0	0
soro	100	0	0	0	2	0	0	0
sorp	0.12254902	95.83333333	4.044117647	0	1	782	33	0
sorr	0.363196126	88.86198547	10.7748184	0	3	734	89	0
sors	0	92.30769231	7.692307692	0	0	24	2	0
sort	0.5859375	99.4140625	0	0	3	509	0	0
sorv	1.265822785	95.56962025	3.164556962	0	2	151	5	0
sosi	0	100	0	0	0	9	0	0
sosp	4.04040404	90.01122334	5.948372615	0	36	802	53	0
sost	0.59618442	94.11764706	5.286168521	0	15	2368	133	0
sota	0	100	0	0	0	3	0	0
sott	0.35514967	91.55251142	7.534246575	0.558092339	14	3609	297	22
sove	0	100	0	0	0	53	0	0
sovi	0	11.40350877	88.59649123	0	0	26	202	0
sovr	5.039787798	83.81962865	10.87533156	0.265251989	19	316	41	1
sovv	0	100	0	0	0	45	0	0
sozz	0	100	0	0	0	3	0	0
spac	1.127819549	93.98496241	4.887218045	0	3	250	13	0
spad	0	99.34640523	0.653594771	0	0	152	1	0
spae	0	100	0	0	0	7	0	0
spag	0	100	0	0	0	520	0	0
spai	0	100	0	0	0	3	0	0
spal	1.523545706	97.50692521	0.969529086	0	11	704	7	0
spam	0	0	100	0	0	0	1	0
span	4.166666667	83.33333333	12.5	0	1	20	3	0
spap	0	100	0	0	0	4	0	0
spar	3.427419355	87.60080645	8.971774194	0	34	869	89	0
spas	0	67.5	32.5	0	0	54	26	0
spat	0	50	50	0	0	2	2	0
spau	0	100	0	0	0	16	0	0
spav	2.777777778	90.625	6.597222222	0	8	261	19	0
spaz	0.199600798	96.70658683	3.093812375	0	2	969	31	0
spec	3.127962085	86.91943128	9.857819905	0.09478673	66	1834	208	2
sped	1.282051282	94.44444444	4.273504274	0	3	221	10	0
speg	0.598802395	72.45508982	26.94610778	0	1	121	45	0
spel	0	63.63636364	36.36363636	0	0	14	8	0
spen	0	71.92982456	27.81954887	0.250626566	0	287	111	1
sper	0.464190981	96.22015915	3.315649867	0	7	1451	50	0
spes	0	100	0	0	0	1658	0	0
spet	2.335025381	42.43654822	55.2284264	0	23	418	544	0
spez	3.964757709	92.95154185	3.083700441	0	9	211	7	0
spia	0.709219858	90.54373522	8.747044917	0	3	383	37	0
spic	0.495049505	74.25742574	25.24752475	0	1	150	51	0
spid	0	100	0	0	0	1	0	0
spie	3.64298725	91.71220401	4.599271403	0.045537341	80	2014	101	1
spif	0	70	30	0	0	7	3	0
spig	0	54.90196078	45.09803922	0	0	28	23	0
spil	0	97.82608696	2.173913043	0	0	45	1	0
spin	0.539083558	82.61455526	16.84636119	0	4	613	125	0
spio	0	75.86206897	24.13793103	0	0	22	7	0
spip	0	0	100	0	0	0	1	0
spir	3.685092127	36.68341709	59.63149079	0	22	219	356	0
spit	0	100	0	0	0	1	0	0
spiu	50	50	0	0	1	1	0	0
spiz	0	33.33333333	66.66666667	0	0	1	2	0
sple	0	28.42105263	71.57894737	0	0	81	204	0
spoc	0	100	0	0	0	13	0	0
spod	0	100	0	0	0	5	0	0
spog	1.388888889	95.83333333	2.777777778	0	2	138	4	0
spol	0	93.10344828	6.896551724	0	0	54	4	0
spom	0	100	0	0	0	1	0	0
spon	8.695652174	64.34782609	26.95652174	0	20	148	62	0
spop	7.142857143	42.85714286	42.85714286	7.142857143	1	6	6	1
spor	0.308641975	96.45061728	3.240740741	0	2	625	21	0
spos	3.157894737	91.72932331	5.112781955	0	42	1220	68	0
spot	0	100	0	0	0	4	0	0
spra	0	100	0	0	0	27	0	0
spre	0	86.17511521	13.82488479	0	0	187	30	0
spri	0	80.64516129	19.35483871	0	0	25	6	0
spro	2.158273381	92.8057554	5.035971223	0	3	129	7	0
spru	0	84.7826087	15.2173913	0	0	39	7	0
spud	0	100	0	0	0	10	0	0
spug	0	100	0	0	0	42	0	0
spul	0	100	0	0	0	10	0	0
spum	3.125	96.875	0	0	1	31	0	0
spun	5.691056911	82.11382114	12.19512195	0	14	202	30	0
spup	0	100	0	0	0	1	0	0
spur	0	100	0	0	0	5	0	0
sput	10.52631579	81.57894737	7.894736842	0	4	31	3	0
squa	0.411184211	92.51644737	7.072368421	0	5	1125	86	0
squi	1.840490798	95.70552147	2.45398773	0	3	156	4	0
srad	9.523809524	90.47619048	0	0	2	19	0	0
srag	0	100	0	0	0	1	0	0
sreb	0	100	0	0	0	5	0	0
sreg	0	100	0	0	0	5	0	0
srot	6.666666667	73.33333333	20	0	1	11	3	0
stab	13.41772152	68.98734177	17.59493671	0	106	545	139	0
stac	3.867403315	88.95027624	7.182320442	0	7	161	13	0
stad	0	100	0	0	0	262	0	0
staf	0	100	0	0	0	55	0	0
stag	0.142653352	99.14407989	0.713266762	0	1	695	5	0
stai	0	100	0	0	0	9	0	0
staj	0	100	0	0	0	2	0	0
stak	0	100	0	0	0	5	0	0
stal	0	98.17073171	1.829268293	0	0	161	3	0
stam	0.67264574	98.87892377	0.448430493	0	6	882	4	0
stan	0.381315539	99.04671115	0.571973308	0	4	1039	6	0
stap	20	80	0	0	1	4	0	0
star	1.24	87.52	11.12	0.12	31	2188	278	3
stas	0	100	0	0	0	138	0	0
stat	0.079365079	95.75396825	4.166666667	0	2	2413	105	0
stav	0	100	0	0	0	155	0	0
staz	0	97.99196787	2.008032129	0	0	244	5	0
stec	0	100	0	0	0	49	0	0
stef	7.692307692	22.02797203	70.27972028	0	22	63	201	0
steg	0	100	0	0	0	1	0	0
stel	0	99.74489796	0.255102041	0	0	391	1	0
stem	1.724137931	79.31034483	13.79310345	5.172413793	1	46	8	3
sten	0.408163265	80	19.59183673	0	1	196	48	0
step	0	100	0	0	0	7	0	0
ster	5.309734513	69.02654867	25.66371681	0	18	234	87	0
stes	0	100	0	0	0	3979	0	0
stig	0	94.11764706	5.882352941	0	0	16	1	0
stil	0.654664484	94.599018	4.746317512	0	4	578	29	0
stim	0.765306122	67.60204082	29.33673469	2.295918367	3	265	115	9
stin	0	94.11764706	5.882352941	0	0	16	1	0
stip	0.487804878	94.63414634	4.87804878	0	1	194	10	0
stir	1.724137931	98.27586207	0	0	1	57	0	0
stit	0	100	0	0	0	3	0	0
stiv	0	100	0	0	0	61	0	0
stiz	0	100	0	0	0	16	0	0
stoc	0	98.46153846	1.538461538	0	0	64	1	0
stof	0	100	0	0	0	46	0	0
stoi	0	30	70	0	0	3	7	0
stol	0	86.95652174	13.04347826	0	0	20	3	0
stom	0	3.703703704	96.2962963	0	0	3	78	0
ston	0	100	0	0	0	13	0	0
stop	0	100	0	0	0	29	0	0
stor	0.11971269	77.61372706	22.26656026	0	3	1945	558	0
stov	0	100	0	0	0	6	0	0
stra	0.399811853	96.47224835	3.104421449	0.023518344	17	4102	132	1
stre	0.142045455	98.72159091	1.136363636	0	1	695	8	0
stri	0.773993808	81.42414861	17.80185759	0	5	526	115	0
stro	2.926829268	85.36585366	11.70731707	0	6	175	24	0
stru	0.105820106	98.62433862	1.26984127	0	1	932	12	0
stto	0	100	0	0	0	1	0	0
stuc	0	68.96551724	31.03448276	0	0	20	9	0
stud	0.679501699	97.73499434	1.585503964	0	12	1726	28	0
stuf	0	100	0	0	0	70	0	0
stuo	0	100	0	0	0	15	0	0
stup	5.280528053	77.22772277	17.49174917	0	32	468	106	0
stur	0	100	0	0	0	15	0	0
stuz	7.317073171	85.36585366	4.87804878	2.43902439	3	35	2	1
suad	0	100	0	0	0	10	0	0
suba	8.510638298	65.95744681	25.53191489	0	4	31	12	0
subb	0	100	0	0	0	10	0	0
subc	0	100	0	0	0	16	0	0
subd	0	60	40	0	0	6	4	0
sube	10.52631579	81.57894737	7.894736842	0	4	31	3	0
subi	0.516351119	16.12162937	83.36201951	0	9	281	1453	0
subl	0	100	0	0	0	40	0	0
subn	0	100	0	0	0	5	0	0
subo	2.631578947	97.36842105	0	0	1	37	0	0
subs	0	100	0	0	0	4	0	0
subt	0	75	25	0	0	3	1	0
subu	11.11111111	88.88888889	0	0	1	8	0	0
subv	0	100	0	0	0	1	0	0
suca	0	100	0	0	0	1	0	0
succ	2.040816327	94.60034014	3.358843537	0	48	2225	79	0
suda	0	69.51871658	30.48128342	0	0	130	57	0
sudc	0	100	0	0	0	4	0	0
sudd	0	60.90225564	39.09774436	0	0	81	52	0
sude	0	100	0	0	0	6	0	0
sudi	0	50	50	0	0	8	8	0
sudo	0	100	0	0	0	60	0	0
sudt	0	100	0	0	0	5	0	0
suff	0	100	0	0	0	284	0	0
sufi	0	100	0	0	0	1	0	0
sugg	3.726708075	90.26915114	6.004140787	0	18	436	29	0
sugh	0	25	75	0	0	2	6	0
sugo	0	100	0	0	0	12	0	0
suic	4.575163399	91.50326797	3.921568627	0	7	140	6	0
suin	0	100	0	0	0	4	0	0
sulc	100	0	0	0	4	0	0	0
sulf	0	0	100	0	0	0	5	0
sulm	0	100	0	0	0	1	0	0
suls	0	100	0	0	0	1	0	0
sult	0	100	0	0	0	15	0	0
suma	0	100	0	0	0	3	0	0
summ	0	100	0	0	0	8	0	0
sumu	100	0	0	0	2	0	0	0
sund	0	0	100	0	0	0	10	0
sunn	0	100	0	0	0	1	0	0
sunt	0	100	0	0	0	2	0	0
suoc	0	22.03389831	77.96610169	0	0	13	46	0
suol	0	100	0	0	0	133	0	0
suon	3.454231434	88.08290155	8.462867012	0	20	510	49	0
suor	0	100	0	0	0	58	0	0
supe	3.68597415	87.6974629	8.472953566	0.143609382	77	1832	177	3
supi	0	100	0	0	0	8	0	0
supp	1.92926045	89.38906752	8.681672026	0	6	278	27	0
supr	0	100	0	0	0	102	0	0
surc	0	85.71428571	14.28571429	0	0	6	1	0
surg	0	100	0	0	0	32	0	0
suri	0	100	0	0	0	1	0	0
surm	0	100	0	0	0	3	0	0
surp	100	0	0	0	8	0	0	0
surr	0	96.77419355	3.225806452	0	0	60	2	0
susa	2.272727273	97.72727273	0	0	1	43	0	0
susc	7.916666667	65.41666667	25.83333333	0.833333333	19	157	62	2
sush	0	100	0	0	0	1	0	0
susi	0	100	0	0	0	3	0	0
suss	16.86746988	68.6746988	14.45783133	0	42	171	36	0
sutr	0	100	0	0	0	2	0	0
sutt	0	100	0	0	0	1	0	0
sutu	0	100	0	0	0	9	0	0
suvi	0	100	0	0	0	1	0	0
suvv	0	100	0	0	0	4	0	0
suzi	0	100	0	0	0	1	0	0
suzu	0	100	0	0	0	11	0	0
svag	0	100	0	0	0	37	0	0
sval	0	95.83333333	4.166666667	0	0	46	2	0
svam	0	100	0	0	0	3	0	0
svan	5.882352941	84.87394958	9.243697479	0	7	101	11	0
svap	0	100	0	0	0	3	0	0
svar	0	97.22222222	2.777777778	0	0	35	1	0
svas	0	45.45454545	54.54545455	0	0	5	6	0
svec	0	100	0	0	0	2	0	0
sved	0	100	0	0	0	68	0	0
sveg	6.722689076	86.55462185	6.722689076	0	16	206	16	0
svel	1.418439716	94.32624113	4.255319149	0	2	133	6	0
sven	1.714285714	80	18.28571429	0	3	140	32	0
sver	7.692307692	76.92307692	15.38461538	0	1	10	2	0
sves	22.22222222	66.66666667	11.11111111	0	2	6	1	0
svet	0	88.88888889	11.11111111	0	0	8	1	0
svev	0	100	0	0	0	25	0	0
svez	0	100	0	0	0	79	0	0
svia	0	0	100	0	0	0	6	0
svic	0	0	100	0	0	0	1	0
svig	0	33.33333333	66.66666667	0	0	6	12	0
svil	1.339285714	94.04761905	4.613095238	0	9	632	31	0
svin	0	40	60	0	0	10	15	0
svio	0	100	0	0	0	3	0	0
svis	0	100	0	0	0	11	0	0
svit	0	100	0	0	0	10	0	0
sviz	0	0	100	0	0	0	241	0
svog	0	100	0	0	0	11	0	0
svol	4.238258877	74.34135166	21.42038946	0	37	649	187	0
svuo	1.041666667	88.54166667	10.41666667	0	1	85	10	0
taba	0	100	0	0	0	85	0	0
tabe	0	100	0	0	0	81	0	0
tabl	0	100	0	0	0	5	0	0
tabo	0	100	0	0	0	10	0	0
tabu	7.692307692	76.92307692	15.38461538	0	1	10	2	0
tacc	0	99.15254237	0.847457627	0	0	117	1	0
tace	2.564102564	82.90598291	14.52991453	0	3	97	17	0
tach	0	0	100	0	0	0	4	0
taci	0	33.33333333	66.66666667	0	0	13	26	0
tadd	0	100	0	0	0	4	0	0
tadi	0	100	0	0	0	5	0	0
tafa	0	100	0	0	0	2	0	0
taff	44.44444444	55.55555556	0	0	4	5	0	0
tafu	0	100	0	0	0	2	0	0
tagg	0	100	0	0	0	8	0	0
tagi	0	100	0	0	0	2	0	0
tagl	2.6957638	91.39922978	5.905006418	0	21	712	46	0
tago	0	100	0	0	0	2	0	0
tahi	0	100	0	0	0	6	0	0
tail	0	100	0	0	0	4	0	0
taiw	0	0	100	0	0	0	12	0
tala	0	75	25	0	0	18	6	0
talc	0	100	0	0	0	5	0	0
tale	0	100	0	0	0	146	0	0
tali	0	100	0	0	0	9	0	0
tall	0	86.36363636	13.63636364	0	0	19	3	0
talm	0	99.06542056	0.934579439	0	0	106	1	0
talo	0	100	0	0	0	31	0	0
talp	0	100	0	0	0	10	0	0
talu	0	100	0	0	0	32	0	0
talv	0	100	0	0	0	172	0	0
tama	11.76470588	88.23529412	0	0	2	15	0	0
tamb	0	100	0	0	0	50	0	0
tame	0	100	0	0	0	2	0	0
tami	0	100	0	0	0	5	0	0
tamm	0	100	0	0	0	1	0	0
tamp	0	94.44444444	5.555555556	0	0	51	3	0
tana	10	80	10	0	1	8	1	0
tanc	0	100	0	0	0	17	0	0
tand	0	100	0	0	0	21	0	0
tanf	0	100	0	0	0	2	0	0
tang	0.704225352	55.63380282	43.66197183	0	3	237	186	0
tani	0	71.05263158	28.94736842	0	0	27	11	0
tank	0	100	0	0	0	1	0	0
tann	0	100	0	0	0	1	0	0
tant	0.024479804	99.95104039	0.024479804	0	1	4083	1	0
tanz	0	100	0	0	0	9	0	0
taod	0	100	0	0	0	2	0	0
taoi	0	100	0	0	0	5	0	0
taor	0	100	0	0	0	30	0	0
tape	0	100	0	0	0	4	0	0
tapi	37.5	62.5	0	0	3	5	0	0
tapp	0	99.53810624	0.461893764	0	0	431	2	0
tara	2.5	43.75	53.75	0	2	35	43	0
tarc	0	100	0	0	0	16	0	0
tard	0.576923077	98.07692308	1.346153846	0	3	510	7	0
targ	0	100	0	0	0	124	0	0
tari	0	100	0	0	0	68	0	0
tarl	0	100	0	0	0	12	0	0
tarm	0	100	0	0	0	2	0	0
taro	0	100	0	0	0	8	0	0
tarp	0	100	0	0	0	2	0	0
tarq	0	100	0	0	0	13	0	0
tarr	0	100	0	0	0	3	0	0
tars	0	100	0	0	0	4	0	0
tart	0	90.0990099	9.900990099	0	0	91	10	0
taru	0	100	0	0	0	1	0	0
tarv	0	100	0	0	0	1	0	0
tarz	0	100	0	0	0	4	0	0
tasc	0	92.06349206	7.936507937	0	0	174	15	0
tasl	0	0	100	0	0	0	1	0
tass	2.926829268	96.42276423	0.650406504	0	18	593	4	0
tast	0	98.80952381	1.19047619	0	0	83	1	0
tata	9.090909091	81.81818182	9.090909091	0	1	9	1	0
tati	0	100	0	0	0	10	0	0
tatj	0	100	0	0	0	4	0	0
tatr	100	0	0	0	1	0	0	0
tatt	0	14.61538462	85.38461538	0	0	19	111	0
tatu	3.225806452	96.77419355	0	0	1	30	0	0
taum	0	87.5	12.5	0	0	7	1	0
taur	22.72727273	77.27272727	0	0	5	17	0	0
taut	0	0	100	0	0	0	1	0
tava	0	100	0	0	0	8	0	0
tave	0	100	0	0	0	18	0	0
tavi	0	100	0	0	0	3	0	0
tavo	0	16.03630862	83.96369138	0	0	106	555	0
taxi	0	100	0	0	0	11	0	0
tazi	0	100	0	0	0	2	0	0
tazm	0	100	0	0	0	1	0	0
tazz	0	100	0	0	0	73	0	0
teat	0.126262626	99.87373737	0	0	1	791	0	0
teba	0	100	0	0	0	3	0	0
teca	0	100	0	0	0	2	0	0
tecc	0	100	0	0	0	5	0	0
tecl	0	100	0	0	0	4	0	0
tecn	0	17.44284505	82.55715495	0	0	206	975	0
tede	0	100	0	0	0	609	0	0
tedi	0	83.33333333	16.66666667	0	0	5	1	0
tefa	100	0	0	0	1	0	0	0
tefl	0	100	0	0	0	6	0	0
tega	0	100	0	0	0	11	0	0
tegl	0	100	0	0	0	8	0	0
tego	0	0	100	0	0	0	21	0
teie	0	100	0	0	0	4	0	0
tein	0	100	0	0	0	1	0	0
teje	0	100	0	0	0	1	0	0
tela	0	100	0	0	0	39	0	0
tele	1.896125309	69.66199505	27.98845837	0.45342127	46	1690	679	11
tell	0	85.71428571	14.28571429	0	0	6	1	0
telo	0	100	0	0	0	5	0	0
tema	0	0	100	0	0	0	27	0
teme	1.818181818	81.81818182	16.36363636	0	4	180	36	0
temi	0	0	100	0	0	0	24	0
temo	0	0	100	0	0	0	12	0
temp	0.236873273	98.42084485	1.342281879	0	12	4986	68	0
temu	0	100	0	0	0	19	0	0
tena	0	100	0	0	0	62	0	0
tenc	0	100	0	0	0	10	0	0
tend	1.903114187	83.0449827	15.05190311	0	11	480	87	0
tene	6.728425158	80.10726475	13.16431009	0	138	1643	270	0
teni	0	100	0	0	0	1	0	0
tenn	0	96.92307692	3.076923077	0	0	189	6	0
teno	0	98.5915493	1.408450704	0	0	70	1	0
tens	0	100	0	0	0	261	0	0
tent	3.504482478	92.01303993	4.482477588	0	43	1129	55	0
tenu	0.714285714	99.28571429	0	0	1	139	0	0
tenz	0	100	0	0	0	3	0	0
teoc	0	13.33333333	86.66666667	0	0	2	13	0
teod	0	100	0	0	0	17	0	0
teof	0	50	50	0	0	1	1	0
teol	0	26.41509434	73.58490566	0	0	14	39	0
teor	0	77.41046832	22.58953168	0	0	281	82	0
teos	0	0	100	0	0	0	2	0
tepo	0	100	0	0	0	8	0	0
tepp	0	97.2972973	2.702702703	0	0	36	1	0
tequ	0	100	0	0	0	4	0	0
tera	0	67.03296703	32.96703297	0	0	122	60	0
terb	0	100	0	0	0	1	0	0
tere	0	100	0	0	0	97	0	0
terg	0	86.95652174	13.04347826	0	0	20	3	0
terl	0	100	0	0	0	6	0	0
term	1.138211382	25.52845528	73.00813008	0.325203252	14	314	898	4
tern	0	100	0	0	0	31	0	0
terr	0.076716532	87.91714614	12.00613732	0	2	2292	313	0
ters	0	100	0	0	0	11	0	0
tert	0	100	0	0	0	2	0	0
teru	0	100	0	0	0	1	0	0
terz	0	99.04559915	0.954400848	0	0	934	9	0
tesc	0	100	0	0	0	23	0	0
tese	0	100	0	0	0	4	0	0
tesi	0	100	0	0	0	2	0	0
teso	0	100	0	0	0	214	0	0
tess	0	70.91988131	29.08011869	0	0	239	98	0
test	0.318471338	97.81619654	1.86533212	0	7	2150	41	0
teta	0	0	100	0	0	0	2	0
tetr	0	70.83333333	29.16666667	0	0	17	7	0
tett	0	99.42857143	0.571428571	0	0	174	1	0
teul	0	100	0	0	0	7	0	0
teut	0	28.57142857	71.42857143	0	0	2	5	0
teve	0	0	100	0	0	0	36	0
texa	0	100	0	0	0	46	0	0
thai	0	100	0	0	0	7	0	0
that	0	100	0	0	0	16	0	0
them	0	100	0	0	0	12	0	0
theo	0	0	100	0	0	0	3	0
thie	0	100	0	0	0	3	0	0
thom	0	100	0	0	0	79	0	0
tiab	0	100	0	0	0	1	0	0
tiar	0	100	0	0	0	1	0	0
tiba	0	100	0	0	0	16	0	0
tibe	0	89.18918919	10.81081081	0	0	33	4	0
tibi	0	100	0	0	0	2	0	0
tibo	0	100	0	0	0	7	0	0
tibu	0	100	0	0	0	22	0	0
ticc	0	75	25	0	0	3	1	0
tici	0	100	0	0	0	26	0	0
tien	100	0	0	0	9	0	0	0
tiep	0	0	100	0	0	0	55	0
tifa	0	83.33333333	16.66666667	0	0	10	2	0
tiff	0	0	100	0	0	0	12	0
tifo	0	100	0	0	0	211	0	0
tiga	0	100	0	0	0	2	0	0
tigi	0	0	100	0	0	0	2	0
tigl	0	100	0	0	0	8	0	0
tign	0	100	0	0	0	2	0	0
tigr	0	100	0	0	0	46	0	0
tigu	0	100	0	0	0	2	0	0
tild	0	100	0	0	0	2	0	0
timb	4.411764706	67.64705882	27.94117647	0	3	46	19	0
time	0	100	0	0	0	2	0	0
timi	0	30.17241379	69.82758621	0	0	35	81	0
timo	1.492537313	94.40298507	4.104477612	0	4	253	11	0
timp	0	0	100	0	0	0	11	0
tina	0	50	50	0	0	1	1	0
tinc	0	100	0	0	0	3	0	0
tind	0	100	0	0	0	1	0	0
tine	0	58.33333333	41.66666667	0	0	7	5	0
ting	4.761904762	85.71428571	9.523809524	0	1	18	2	0
tinn	0	100	0	0	0	1	0	0
tino	100	0	0	0	1	0	0	0
tint	0.900900901	98.1981982	0.900900901	0	1	109	1	0
tion	0	100	0	0	0	6	0	0
tipi	0	13.70558376	86.29441624	0	0	27	170	0
tipo	0	68.62745098	31.37254902	0	0	35	16	0
tipp	0	100	0	0	0	1	0	0
tira	7.007575758	85.41666667	7.575757576	0	37	451	40	0
tirc	0	100	0	0	0	3	0	0
tire	0	100	0	0	0	7	0	0
tiri	100	0	0	0	2	0	0	0
tiro	7.843137255	92.15686275	0	0	4	47	0	0
tirr	0	80	20	0	0	20	5	0
tiru	0	100	0	0	0	1	0	0
tisa	0	100	0	0	0	9	0	0
tisc	50	50	0	0	1	1	0	0
tise	0	100	0	0	0	2	0	0
tita	11.11111111	33.33333333	55.55555556	0	2	6	10	0
tite	100	0	0	0	3	0	0	0
titi	10	80	10	0	1	8	1	0
tito	0.447427293	19.79865772	79.75391499	0	4	177	713	0
titt	0	100	0	0	0	11	0	0
titu	9.090909091	90.90909091	0	0	1	10	0	0
tivo	0	0	100	0	0	0	5	0
tizi	0	100	0	0	0	72	0	0
tizz	0	100	0	0	0	7	0	0
